タイトル,あらすじ,ジャンル
ストライクウィッチーズ 501部隊発進しますっ！,※最新話は一定期間後に順次プライム会員特典対象（見放題）となる予定です。人類の防衛線『第501統合戦闘航空団』に宮藤芳佳が入隊！・・・しかし、肝心の敵・ネウロイはなかなかやってこず、戦闘ではなく炊事洗濯の毎日に追われる日々。個性的な隊員たちに振り回されたり、ツッコミを入れたり、フォローしたりと、そんな芳佳と愉快な魔女（うぃっち）達のおかしな日常が始まる！©2019 島田フミカネ・藤林真・KADOKAWA／501部隊発進しますっ！,アニメ
TVアニメ「いつだって僕らの恋は10センチだった。」,桜丘高校の入学式。合田美桜と芹沢春輝は桜の樹の下で出会う。「美しい桜って書いて、美桜」「俺は春輝。春が輝く」春生まれの二人は親近感を覚える。それ以来、気づいたらお互い目で追うようになっていた。美術部の美桜は大人しく、映画研究部の春輝は快活で周りにはいつも誰かがいた。二人は全く違うタイプだが、いつの間にか一緒に下校する仲になっていた。付き合っていると勘違いされることもあるが、ずっと友達以上恋人未満の関係。本当はお互いに「好き」という気持ちを抱えながら─。いつも帰り道に寄る高台の階段に腰をかける二人。「春輝君って、好きな人とか、いる？」思わず聞いてしまった美桜に答える春輝。「好きなやつ、いるよ。…美桜は？」二人のその手の距離は10センチ。たった10センチなのに、その距離が縮まらない─。 (C)HoneyWorks／「僕10」製作委員会,アニメ
笑ゥせぇるすまんNEW,「ホーッ、ホッホッホッホッ」あの怪人・喪黒福造が帰って来くる―。藤子不二雄（A）による大人気ブラック・ユーモア漫画『笑ゥせぇるすまん』が、2017年4月、原作の雰囲気はそのままに、オリジナル脚本も交えた1話完結のオムニバス形式のテレビアニメで復活！！ストレス社会に生きる現代人の心の闇と欲求、人間の本質である弱さ、愚かさなど誰もが”ドキッ！”とする悩みを抱えた個性的なゲストキャラクターが毎話登場。実力派スタッフ＆キャストがブラック・ユーモアたっぷりにみなさんのココロのスキマをお埋めします！！(C)藤子スタジオ／笑ゥせぇるすまんＮＥＷ製作委員会,アニメ
やがて君になる,最新話は一定期間後に順次プライム会員特典対象（見放題）となる予定です。※最新話は一定期間後に順次プライム会員特典対象（見放題）となる予定です。　　人に恋する気持ちがわからず悩みを抱える小糸侑は、中学卒業の時に仲の良い男子に告白された返事をできずにいた。そんな折に出会った生徒会役員の七海燈子は、誰に告白されても相手のことを好きになれないという。燈子に共感を覚えた侑は自分の悩みを打ち明けるが、逆に燈子から思わぬ言葉を告げられる──「私、君のこと好きになりそう」　©2018 仲谷 鳰／ＫＡＤＯＫＡＷＡ／やがて君になる製作委員会,アニメ
八月のシンデレラナイン,市立里ヶ浜高校に通う有原翼は、野球部のないこの学校に「女子硬式野球部」を立ち上げる。 そこに集うのは、野球にはじめて触れる少女や、一度はプレーをあきらめた少女、高い壁に挑み続ける少女……。 時にぶつかり、競い、支え合って、里高女子野球部は青春を駆け抜ける！ 世界で一番あつい夏がはじまる-- (C)Akatsuki Inc./アニメ「八月のシンデレラナイン」製作委員会,アニメ
ジャングルはいつもハレのちグゥ,ジャングルの村に母親・ウェダと暮らす少年ハレ。だが、ハレや村の人々は、食料の獲得こそ狩猟採集だが、価値観は都会人と変わらず、丸太小屋の中には、テレビもゲーム機もある暮らしをしていた。そんなハレの前に、現れた美少女グゥ。見た目は人間でも中身はバケモノ。出会いがしらグゥに丸呑みにされたハレは、その体内に異世界が広がっているのを体験する。しかもそこに暮らす人々までいるのだ。吐き出されて戻ったハレは、自分にだけ本性を見せ、それ以外の人々には可愛い少女に見えるグゥと一緒に暮らすことになる。グゥの魔の手から村人を守ろうと、人知れず気苦労を重ねるハレの毎日が始まった――！,アニメ
遊☆戯☆王ARC-Ⅴ,物語の舞台は海岸沿いにある「舞網市(まいあみし)」。 デュエルの技術が突出して進歩している。その理由は赤馬零児が社長を務めるレオ・コーポレーションの存在。 同社が開発した「質量を持つ立体幻影(ソリッド・ビジョン)」の普及により、舞網市で「アクションデュエル」が生まれ、世界中で人気を博している。 子供たちはスター的存在であるプロデュエリストに憧れ、主人公・遊矢たちが通う「遊勝塾」や最大手「LDS(エルディーエス)」といった大小さまざまな規模の塾に通い、召喚法やデュエルスタイルなどを学んでいる。 そんなある日、遊矢はプロデュエル界の現役チャンピオンとエキシビジョンマッチで戦うことになるのだが……？(c)高橋和希 スタジオ・ダイス／集英社・テレビ東京・ＮＡＳ,アニメ
エウレカセブンＡＯ,沖縄の離島・磐戸島で老医師・トシオと共に島で暮らしていた少年“アオ”は中学校の入学式を目前に控えていた。そこへ突如現れた謎の存在“シークレット”は、島に出現した“スカブコーラル”を狙い容赦のない攻撃をしかけてくる。巨大なモンスターを前に為す術もない島民たちは、混乱に陥り逃げ惑うことしか出来なかった。 “アオ”は、島を守りたい一心で、偶然手にした鍵を使い日本軍の輸送艦に積まれていた軍用FPを起動させる。それはかつて“ニルヴァーシュ”と呼ばれたIFOだった……！(C)2012 BONES/Project EUREKA AO・MBS,アニメ
カーパトロールル,カーパトロールのメンバーのパトカーのマットと、消防車のフランクが、困ってる車やトラックを助けに行きます！ みんなの安全を守るため、カーパトロールはいつだって助けてくれます。カーシティの真のヒーローです！,アニメ
デート・ア・ライブⅢ,最新話は一定期間後に順次プライム会員特典対象（見放題）となる予定です。人類は『空間震』と呼ばれる新たな災害に見舞われていた。空間を揺るがし、あらゆるものを破壊し尽くすその災厄は、精霊と呼ばれる存在が隣界から顕現することにより発生するものだった。空間震を止め、災厄を人類から退けるために必要とされる措置は、武力をもって精霊を殲滅する、もしくは--『デートしてデレさせる』！精霊をデレさせ、更に『キス』をすることでその力を封印できる--そんな能力を持っている高校生・五河士道。人類の平和のため、なにより精霊たちを救うため--士道は彼女たちとの『デート』に奔走する。士道に心を開いた精霊・十香、四糸乃、琴里、耶具矢、夕弦、美九。精霊を殲滅するべく動く＜ＡＳＴ＞。精霊を利用せんとする＜ＤＥＭ＞。精霊との対話を試みる＜ラタトスク＞。そして、デレさせるべき新たな精霊--すべてを巻き込み、新たな戦争＜デート＞が始まる--,アニメ
鬼平,時は江戸後期。暴虐の限りを尽くす盗賊たちが、「鬼」と呼んで畏れる男がいた。「鬼の平蔵」こと火付盗賊改方ひつけとうぞくあらためかた・長谷川平蔵その人である。火付盗賊改方とは、一種の特別警察。江戸市中内外の犯罪を取り締まるだけでなく、他国に出て犯罪者を捕らえることもできる機動性の高い組織。しかし平蔵は職務に忠実なだけの固い男ではない。時として罪を犯した者にも情けをかけることがある。平蔵が許さないのは、非道。《盗人三箇条》--殺さず、犯さず、盗まれたら潰れるような店からは盗まない--から外れ、人の道に背く者には一切容赦はしない。男気と人情にあふれ、毅然としながらもどこか色気を漂わせた佇まいで人を惹きつけるオトナ。そんな平蔵と彼を取り巻くクセのあるキャラクターたちが、江戸にはびこる非道を追い込み、叩き潰す。（C）オフィス池波/ 文藝春秋/ 「TVシリーズ鬼平」製作委員会,アニメ
オヨネコぶ～にゃん,黄色い毛皮の太ったネコが、捨てネコから突然押しかけペットとなってゆでた家に住みついてしまった。その態度はとてもネコには見えない。人と話すことができるほど賢いが、性格は図々しく怠惰で意地汚い。こんな風変わりなオヨヨとゆでた家の長女たまごやその友人達が毎回騒動を起こすギャグ作品。,アニメ
刻刻,永遠の６時５９分… 佑河家に代々伝わる止界術。 止界術を使うと、森羅万象が止まった“止界”に入る事が出来る。ある日、主人公樹里の甥と兄が、誘拐犯にさらわれてしまう。救出の為にやむを得ず“止界術”を使うが、そこにいるはずのない自分以外の“動く”人間たちに急襲される。彼らは、止界術を崇める「真純実愛会」。止界術を使用する際に必要な“石”をめぐり、止界の謎、佑河家の謎が徐々に解明されてゆく…（C）堀尾省太・講談社／「刻刻」製作委員会,アニメ
パーマン,平凡な小学生、須羽ミツ夫は、バード星からやってきたバードマンにある日「パーマン」に任命されて、正義の味方として活動することになったんだ。迷子の世話からギャング退治まで、毎日大忙し。マスクで素顔を隠し、6600倍のパワーと時速119kmの飛行能力が出せる「パーマンセット」を身につけて、大活躍！　南の島にも砂漠にも、北極にだってひとっ飛びだ。パーマンの正体は絶対秘密。家族にも友達にも打ち明けられないのが、ツラいんだよなぁ。パーマンと小学生の「二足のわらじ」、けっこう疲れるんだよ。トホホ。でも大丈夫、パーマンには仲間がいます。おサルのブービーにおてんばパー子、なにわのパーやんと、4人そろえばこわいものなし！ 時にはズッコケ、時には悩みながら、友情と正義の心で困難に立ち向かう等身大のヒーローを描いた、藤子・F・不二雄原作の国民的名作アニメ。(C)藤子プロ／シンエイ・小学館,アニメ
TVアニメ「ペルソナ４ ザ・ゴールデン」,春。都会から離れ穏やかな時間の流れる田舎町。桜の舞い散るなか八十稲羽駅に降り立つひとりの少年・鳴上 悠。家庭の事情から叔父のいるこの町へやってきた悠は、地元の八十神高校へと転入することとなる。そしてはじまる学園生活―。放課後のショッピングモール。街で起こる連続殺人事件。深夜に流れるマヨナカテレビ…。悠と仲間たちに“今度は”一体どんな日々が待ち受けているのだろうか？(C)2014 ATLUS ©2014 SEGA/P4GA Committee,アニメ
BLACK LAGOON Roberta's Blood Trail,大人気ハードボイルド・アクションアニメ、復活！待望の第3期がOVAとなって登場！人気アニメ「BLACK LAGOON」の第3シリーズにあたるOVA。かつてロアナプラを震撼させた必殺メイド「ロベルタ」が再び姿を見せたとの噂に街がざわつき始める中、ロベルタを追ってガルシア少年と新たなメイド「ファビオラ」が街を訪れ、ロックにその捜索を依頼する。ロベルタの行方、そしてその目的は？ 様々な謎と思惑を孕んだまま、ロアナプラを舞台にマフィア、アメリカ特殊部隊までも巻き込んだ壮絶な復讐劇の幕が上がる！(C)2010 広江礼威・小学館／BLACK LAGOON製作委員会,アニメ
京都寺町三条のホームズ,京都の寺町三条商店街にポツリとたたずむ、骨董品店「蔵」。女子高生の真城葵はひょんなことから「蔵」の店主の息子、家頭清貴と知り合い、アルバイトを始める。,アニメ
AIR【TBSオンデマンド】,京都アニメーションが｢けいおん!｣以前に制作した伝説のアニメ!大ヒットを記録した人気ゲーム｢AIR｣の素晴らしいストーリーと音楽が織りなす世界観を忠実に再現!,アニメ
不機嫌なモノノケ庵,「妖怪祓い」とは、本来すむべき「隠世（かくりよ）」から、何らかの事情で「現世（うつしよ）」に留まる妖怪たちを「隠世」へと送り届ける仕事である。ある日、妖怪にとり憑かれた高校生・芦屋花繪（あしや　はなえ）は、偶然、見かけた連絡先を頼りに、妖怪祓いを行う「物怪庵（もののけあん）」を訪れる。そこにいたのは不機嫌そうな主・安倍晴齋（あべの　はるいつき）だった。わけあって、そのまま芦屋は物怪庵の奉公人（アルバイト）として働くことに……。芦屋と安倍の妖怪祓いコンビと妖怪たちの物語が幕を開ける。© ワザワキリ／スクウェアエニックス・「不機嫌なモノノケ庵」製作委員会,アニメ
赤ちゃんと僕,ある日突然、母親を亡くしてしまった榎木拓也少年。まだ、小学校5年生で遊びたい盛りの拓也が、家事に加えて、まだ2歳になったばかりの弟・実の面倒を一人で見なければならないのだが、幼い実はワガママで甘えん坊。拓也の気持ちなど考えられるわけもなく、母親に甘えているヨソの子を見ると、羨ましがって殴ったり、苛めたりする始末。そんな実をもてあまし、仕事で忙しい父親に代わり榎木家を切り盛りしなければならない拓也は、悩みながら、日々奮闘する。©羅川真里茂／白泉社・ぴえろ,アニメ
爆丸バトルプラネット,"『爆丸バトルプラネット』の物語は、謎多き惑星が、地球と衝突したところから始まる。その大事件から12年後、インターネットスターを目指すダンたちオーサムワンのメンバーは、地球と謎の惑星が衝突した場所にて、インターネットにあげる面白動画を撮ろうとしていると、大きな赤いドラゴンへと変身する「ドラゴ」と名乗る爆丸に出会う。各地で同じように、子供たちが爆丸を手に入れ様々なトラブルが起こる中、ダンとオーサムワンのメンバーは、パートナーとなった爆丸たちと絆を深めながらトラブルを解決していく。しかしその裏では、強大な力を持つ闇の存在が産声をあげようとしていた……。ダンとドラゴ、そしてその仲間たちの闘いがいま始まる！！ ©S/T/N/BBP PROJECT, TV TOKYO",アニメ
正解するカド,"世界の終わりと始まり。人類は「正解」できるのか。全ては、想像を絶するファーストコンタクトから始まった。突如出現した謎の存在「カド」。異常事態に翻弄される日本政府。そして世界の行方は、ひとりの交渉官（ネゴシエーター）に委ねられる——。 (C)TOEI ANIMATION,KINOSHITA GROUP,TOEI",アニメ
チンプイ,小学校6年生の女の子、春日エリの前に、ある日突然二人の宇宙人・ワンダユウとチンプイがやって来て、マール星の皇太子のお妃に選ばれたと祝福する。だが、縫いぐるみにしか見えないその姿でそんな事を言われても信じられず、きっぱり断わって追い返すエリ。何としてもエリに皇太子妃にしたいワンダユウは、マール星の良さや皇太子の素晴らしさを伝えよと、チンプイを残す。可愛らしい外見で、魔法のような科法で願いをかなえてくれるチンプイをすっかり気に入ったエリは、友達として一緒に暮らすことをＯＫし、春日家での同居生活が始まるが──。ママのお手伝いや、マール星からの来訪者、同級生の内木くんにほのかに寄せる思や、皇太子ルルロフ殿下からの熱烈ラブレターが、エリの毎日を振り回し、チンプイの使う科法が大騒ぎを巻き起こしていく。(C)藤子プロ／シンエイ,アニメ
けものフレンズ２,最新話は一定期間後に順次プライム会員特典対象（見放題）となる予定です。この世界のどこかにつくられた超巨大総合動物園「ジャパリパーク」。そこでは動物たちがヒトの姿に変化する不思議な現象が……。いつしか“フレンズ”と呼ばれるようになったけものたちは、パークで平和に暮らしていました。ある日、フレンズのサーバルとカラカルは、森の中でヒトの子供と出会います。お腹を空かしたヒトの子供はなにやら困っているようで、サーバルたちは一緒に旅をすることになりました。旅の途中で出会う個性あふれるフレンズたちに、パークの秘密や美味しいもの！そして、大地を揺るがすような大ピンチ！？新たなるジャパリパークの物語が、今はじまる！！Ⓒけものフレンズプロジェクト２A,アニメ
七星のスバル,かつて世界的人気を博したＭＭＯＲＰＧ≪ユニオン≫で伝説となった小学生パーティ「スバル」。しかし、ゲームオーバーとなった旭姫は現実でも同時に死亡してしまう。≪ユニオン≫は運営停止となり「スバル」のメンバーも散り散りになった。それから６年後──。新生≪リユニオン≫にログインした高校生の陽翔は、そこで死んだはずの幼なじみ・旭姫と再会する。彼女は電子の幽霊なのか、それとも…？ これはオンラインゲームで紡がれる、幼なじみたちの”約束”の物語。ぜひご期待ください…！！,アニメ
バッテリー,「原田巧」はピッチャーとして抜群の野球センスをもつ少年。中学入学を期に移り住んだ山あいの街、新田市で、巧は自分の全力投球を受け止められるキャッチャー、「永倉豪」と出会う。新田東中学校の野球部に入部した二人は、部員同士の軋轢や、教師たち大人の事情に翻弄され、時には互いに衝突しながら、ピッチャーとキャッチャー、二人一組の｢バッテリー｣として成長していく。（C）2016あさのあつこ・角川文庫刊／アニメ「バッテリー」製作委員会,アニメ
ハッピーシュガーライフ,誰も愛したことがなかった少女・松坂さとう。そんなさとうが初めて愛した少女・神戸しお。寄り添う二人の少女、甘く幸せな生活。それを脅かすものを--松坂さとうは許さない。愛のためなら脅迫も監禁も殺人さえも。甘くて痛い、真実の純愛サイコホラー。主演：花澤香菜　久野美咲　総監督：草川啓造　監督：長山延好　シリーズ構成：待田堂子　(C)鍵空とみやき/SQUARE ENIX・ハッピーシュガーライフ製作委員会,アニメ
デート・ア・ライブII,精霊--無垢なる少女の姿をした異界の存在。そして、その可憐なる外見とは裏腹に、絶大な力を有する畏怖の対象。彼女たちを無力化するには、ふたつの方法があった。武力をもって殲滅する、もしくは--デートしてデレさせる！来禅高校に通う、普通の高校生だった五河士道は、最初の精霊〈十香〉との遭遇をきっかけに、「精霊の力を封印する」という能力に目覚める。強大な戦闘力を持つがゆえ、忌み、恐れられる存在であっても、ずっと一人ぼっちで戦いと死しか知らなかった精霊たち。この世界でただひとり、精霊の力を封印する能力を持った士道は、彼女たちを救うため、美しき精霊たちとの生死をかけた戦争〈デート〉に身を投じていく--。精霊を殲滅しようとする者、救おうとする者。憎しみに駆られる者、利用しようとする者。様々な思惑が交錯する中、やがて世界を真に回す者たちが闇の底からその姿を現す。そして士道もまた、自らの真実の姿を知ることに！,アニメ
銀の墓守り,陸水銀は身寄りもなく天涯孤独の高校生。生活のためバイトに明け暮れる毎日を送っていた。ある日、唯一の取り柄の「ゲーム」が、彼とこの世界の行く末を握ることに！何者かに連れ去られた憧れの少女を助けるため、彼は100億の遺産と共に「ゲームと繋がった異世界」へ飛び込んで行く！,アニメ
キリングバイツ,平凡な大学生・野本裕也（のもと ゆうや）は、謎の少女・ヒトミと出会う。 ひと気のない廃棄場にて、野本は彼女が獣の姿に変貌し、獅子の怪物と死闘を繰り広げる様を目撃する。 彼らの正体は、人類の頭脳と獣の牙を併せ持った「獣闘士（ブルート）」。 そしてヒトミは、最強の闘争本能を秘めた獣闘士「蜜獾（ラーテル）」だった。 獣闘士たちは、古来より日本経済を支配してきた４大財閥、三門・八菱・角供・石田に抱えられ、 その代理人として決闘を行い、覇権を争ってきたのである。 そして野本もまたヒトミと出会ったことで、この獣闘士たちの熾烈な戦い 「牙闘（キリングバイツ）」に飲み込まれていく--。 (C)村田真哉・隅田かずあさ・HERO’S／キリングバイツ製作委員会,アニメ
結城友奈は勇者である -鷲尾須美の章-／-勇者の章-,「結城友奈は勇者である」より２年前。鷲尾須美は小学六年にして神樹に選ばれた世界を守る勇者である。 同級生の乃木園子、三ノ輪銀と一緒に、かけがえのない日常を大切にしながら、お役目を果たしていく須美。 そして物語は鷲尾須美から結城友奈へ。平和な日常を送る讃州中学勇者部に起きた事件とは。(C)2017 Project 2H,アニメ
魔法少女特殊戦あすか,伝説。神話。魔法--。科学の発展とともに忘れ去られた、もう一つの世界と、人類はついに邂逅を果たす。だが、その再会は幸福なものではなかった。地冥界より侵攻する化け物は、現用兵器の多くを無効化し、人類の運命は風前の灯火と思われた。だが同じく地冥界に苦しめられていた、精霊環境条約機構の助けにより、人類は起死回生の一手を手にする。魔法少女である。強大な魔力を手にした少女たちは、心身に多くの傷を負いながらも、人類を勝利に導き、ついに大戦を終結させる。しかし、それさえも、新たな戦いの始まりに過ぎなかった。国際犯罪、無差別テロ、内戦、紛争……。魔法少女の戦いは終わらない--©深見真・刻夜セイゴ／SQUARE ENIX・「魔法少女特殊戦あすか」製作委員会,アニメ
メルクストーリア - 無気力少年と瓶の中の少女,モンスターの心を癒す力を持つ癒術士の少年・ユウは、幼い頃に父から不思議な瓶をプレゼントされる。ユウが瓶に触れると中から出てきたのは液体状の少女・メルク。,アニメ
テレビ野郎 ナナーナ 【テレビ東京オンデマンド】,看板番組が突然打ち切りになり窮地に立たされた貧乏テレビ局「テレビナナーナ」のディレクター・七岡はプロデューサーからあるミッションを与えられる。それは伝説の珍獣「キーナ」を撮影すること。七岡はさっそくカメラマン・七森とAD・七山を連れてジャングルへ。果たして七岡たちは「低予算」と闘いながら無事にキーナを撮影し、高視聴率を獲得できるのか！？　(C) studio crocodile・テレビ東京／「テレビ野郎ナナーナ」製作委員会,アニメ
TARI TARI,大人と呼ぶには幼く、でも自分たちはもう子供ではないと思っている高校生。ある日を境に音楽から離れた坂井和奏。歌うことを諦めきれない宮本来夏。親友のために力を貸す沖田紗羽。笑ったり喧嘩したり悩んだり恋をしたり・・・・・・。ありふれた日常を送りつつ、少しずつ少しずつ前に進む少女達。時には回り道をしながら、ひとりでは無理かもしれないけれど親友がいればいつかきっと--。和奏、来夏、紗羽そして彼女達の奏でるアンサンブルが、音楽の力が小さくも煌びやかな物語を紡ぎ出す。高校生活最後の夏。それは夢を諦めるには早すぎる季節、江の島に響く歌声が今日も僕らを勇気付ける。(C) tari tari project,アニメ
Kanon【TBSオンデマンド】,多くのファンを持つ伝説のゲーム｢Kanon｣｡この人気ゲームを｢AIR｣や｢けいおん!｣などを手がけた京都アニメーションが完全アニメ化!,アニメ
しまじろうのわお！【英語吹替版】,「しまじろう」と愉快な仲間たちが「ちゃれんじ島」で展開する、冒険あり、ファンタジーありの物語。日常生活で起こる様々な出来事、行動を通して、たくさんのことを学んでいきます。©Benesse Corporation,アニメ
一騎当千,爆乳！爆裂！美少女ハイパーバトル！ 「三国志」の宿命を背負いし闘士たちの戦いが、ここに始まる…,アニメ
戦争童話集,毎年夏、シンエイ動画が制作しているTVアニメーション。忘れてはイケナイ物語り、野坂昭如作「戦争童話集」。戦争を遠い過去の話にしてしまわ ないようにと描かれた鎮魂の童話集。戦争の悲惨さを描き、人の命の重みを伝えてくれる。,アニメ
TVアニメ ｏｒａｎｇｅ,高校2年生の春、菜穂に届いた「手紙」。 その差出人は、10年後の自分だった。 初めはイタズラかと思ったが、書かれていることが次々と現実に起こり、「手紙」がこれから起こることをつづっていると知る。 転校生の翔を好きになること。 そして、17歳の冬に翔が亡くなってしまうこと。 翔を失った〈26歳の菜穂〉の後悔と願いを知った〈17歳の菜穂〉ができることとは？,アニメ
ショップキンズ,ショップキンズはあらゆる日用品や、野菜、お菓子に至るまで生き生きとしたキャラクターです。お子様だけでなく大人の方も日常馴染みのあるキャラクターにワクワクされるのではないでしょうか。無限の可能性を秘めたショップキンズはお子様の心に夢を与え情操を育んでいくと思います。,アニメ
エロマンガ先生,高校生兼ラノベ作家の和泉マサムネには、引きこもりの妹がいる。和泉紗霧。一年前に妹になった彼女は、全く部屋から出てこない。そんなある日、衝撃の事実がマサムネを襲う。 彼の小説のイラストを描いてくれているイラストレーター『エロマンガ先生』、その正体が、なんと妹の紗霧だったのだ！ 一つ屋根の下でずっと引きこもっている可愛い妹が、いかがわしいPNで、えっちなイラストを描いていたなんて!?©2016 伏見つかさ／ＫＡＤＯＫＡＷＡ　アスキー・メディアワークス／EMP,アニメ
ガタピシ,「ペエスケ」こと平野平助と、その妻ヒロコ、二人の間に生まれた平太と一家の愛犬ガタピシは富士見荘の二階に暮らしていた。アパートの大家さんは気のいい老夫婦で、平太を孫のように可愛がってくれる。平凡な幸せそのものの家族とその周辺をめぐる、ほのぼのとした日常を描く新聞の4コママンガ「ペエスケ」から生まれた家族の物語。,アニメ
ひもてはうす,東京・中野にある一軒家で共同生活を送っているのは家主の紐手家三姉妹ときよ、きなみ、こころと、こころの同級生・たえとみなも、そして、飼い猫のえにし。,アニメ
なむあみだ仏っ！-蓮台 UTENA-,煩悩を、浄化せよ。人々を救うため煩悩に立ち向かう！現世に降臨した仏様のドタバタ共同生活！？釈迦如来の使命を受け、現世に降臨した帝釈天と梵天。その使命とは、煩悩の化身・マーラから人々を守ることだった！彼らは釈迦如来率いる十三尊の仏たちと共に梵納寺で共同生活を始める。顔を合わせては反発しあってばかりの帝釈天と梵天。過去に起きた「ある事件」のせいで二人の間には大きな溝が生まれている。煩悩から人々を救おうと奮闘する二大護法善神の帝釈天と梵天。そして、己の道を突き進む阿修羅の物語が今始まる！ ©DMM GAMES/Visualworks/なむあみうてなプロジェクト,アニメ
銀の墓守り II,陸水銀は高1の少年。学園一のお嬢様・陸怜の事が大好き。しかし突如「グレイブバスター」というゲームの世界へ誘拐された陸怜。後を追う水銀は、美少女ガイド・ツインスターとその世界へ向かう。百億円が課金された端末を手に、陸怜を守るため「墓荒らし」との攻防戦に参加するのだが...。,アニメ
ブラッディヴォーレス,不眠症が蔓延し、人々の精神が病み、自殺や事件などが頻発。新薬の開発で一旦は収束するも、副作用で20億人が発病。嗜血種という新たな生命体が誕生した。そして嗜血種と人類の間で戦争が勃発。人類は勝利を収めるが、 嗜血種の生き残りはまだこの世に存在していた...。,アニメ
パズドラ,世界一のたこ焼き屋になる夢を持つ少年・明石タイガは、モンスターのトラゴンと出会い『パズドラ』でもナンバーワンを目指す。トラゴンとともにチャレンジカップを勝ち抜き、ついにパズドラプロゲーマーの一員となったタイガ。憧れのプロゲーマーと同じ場所に立てたことに有頂天になるが、それは更なる強者との戦いの始まりでもあった……。激戦必至、達人ぞろいのプロゲーマー界で、タイガはナンバーワンになることができるのか！？©ガンホー・オンライン・エンターテイメント／パズドラプロジェクト2019・テレビ東京,アニメ
学園BASARA,今日もBASARA学園では、野球部エースの伊達政宗と、サッカー部エースの真田幸村がアツいバトルを繰り広げている。そんな中、前生徒会長・豊臣秀吉が停学処分となり、次なる会長の座を巡って群雄割拠の乱世に突入し騒然とする学園。さらに絆の力を叫ぶ徳川家康と、打倒家康に燃える石田三成の天下分け目の戦いも始まった。一方でおバカなイベントに恋のさや当ても連日勃発！果たして、このカオス過ぎるBASARA学園に明日はあるのか！？（C）CAPCOM/私立BASARA学園,アニメ
アトム ザ・ビギニング,大災害後の日本に、未来を大災害後の日本に未来を夢見るふたりの天才がいた。 天馬午太郎は「神」を、お茶の水博志は「友」を、その手で 作り出すことを夢見て、日夜ロボット研究に明け暮れていた-- （C)手塚プロダクション・ゆうきまさみ・カサハラテツロー・HERO'S／アトム ザ・ビギニング製作委員会,アニメ
ユリシーズ ジャンヌ・ダルクと錬金の騎士,「ずっと友人だ。」幼い四人が交わした約束を戦争の業火が飲み込んでゆく。15世紀。百年戦争の時代。イングランド軍の捕虜に墜ちた友を救う方法はただひとつ、錬金術究極の秘法『賢者の石』を身に宿し不死身の超人『ユリス』と化すことだけだ。禁断の研究に身を捧げる少年モンモランシ。その前に妖精の女王アスタロトが現れて……。,アニメ
RobiHachi,ズバリ！熱い！！正反対の男同士のバディものスペーストラベラーズ！©馬谷たいが／株式会社ドンツー,アニメ
蒼天の拳 REGENESIS,北斗史上最強の漢 “霞拳志郎”。運命に導かれし者たちの新たなる闘いが始まる！！©原哲夫・武論尊／ＮＳＰ2001，©蒼天の拳2018,アニメ
テガミバチ,キミの「こころ」を届けます-幼い少年、ラグ・シーイングは、ある日、突然、母をさらわれる。しかも、自らは郵便物(ルビ：テガミ)として運ばれることになってしまう。そんなラグを身を呈して守り、目的地まで送り届けてくれたのは、テガミバチのゴーシュ・スエードだった。それから数年後、ラグは、ゴーシュと同じくテガミバチになるために郵便館のあるユウサリ地区を目指す‥‥。©浅田弘幸／集英社・テガミバチ製作委員会・テレビ東京,アニメ
ワルキューレロマンツェ,ＰＣゲームブランドＲｉｃｏｔｔaの第１作目である「プリンセスラバー！」から引き続き原画・キャラクターデザインを務める、こもりけいが手がける個性豊かなキャラクターや、少女たちの目標に向かって突き進む姿が美しく描かれた爽快スポコンラブコメ「ワルキューレ ロマンツェ[少女騎士物語]」のアニメーション化！,アニメ
ガンダムビルドファイターズ バトローグ,メイジン・カワグチとアラン・アダムスはバトルシステムに新たに実装された自動操縦モードのテストのため、ヤジマ商事の研究開発室にいた。自動操縦モードとは歴代ガンダム作品に登場したパイロットの疑似人格AIを使い、操縦スキルの無い者でも手軽にガンプラバトルができるという画期的なモードである。メイジンはザクアメイジングの後継機、バリスティックザクに、アランはリボーンズガンダムのカスタム機、リバーシブルガンダムにそれぞれＡＩをチョイスし夢のガンプラバトルを開始する。(C)創通・サンライズ,アニメ
シュガーバニーズ フルール,"人気アニメ、シュガーバニーズ　シリーズ第３弾。フルールは“お花”のこと。ソフィアとシュガーバニーズたちの、ステキな友情物語がはじまります。(C)2004,2009 SANRIO CO.,LTD.",アニメ
フリクリ,地方都市・疎瀬に住む小学5年生のナンダバ・ナオ太は、ある日、謎の女が乗ったべスパに引かれしまう。“すごいことなんて何もない”はずだったナオ太の周囲が、その日からあり得ないことだらけになる。ナオ太の頭から角が生え、さらにはロボットが出現。元凶の女・ハル子はケロリとした顔でナオの家に家政婦として登場。この女、いったい何者なのか？・・・(C)1999 I.G / GAINAX / KGI,アニメ
みんなのどうよう,日本コロムビアが105年の歴史の中で育ててきた定番の「どうよう」音源を使用し、「ドラえもん」、「クレヨンしんちゃん」の制作で知られるシンエイ動画が、書き下ろしのアニメーションを製作した、文部科学省 選定作品オリジナル・ミュージック・アニメーション第二弾。(C)シンエイ動画・日本コロムビア,アニメ
OVA 鋼の錬金術師 FULLMETAL ALCHEMIST,大人気TVアニメ「鋼の錬金術師 FULLMETAL ALCHEMIST」のパッケージに収録されていた、エドとアルの旅路を補完するOVA全4本。(C)荒川弘／鋼の錬金術師製作委員会,アニメ
